,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
381,12/17/2023,0,0,0,0,0,17930138.07920792,166019.79702970013,0,0,0,0
382,12/18/2023,0,0,0,0,0,18096157.876237623,166019.79702970386,0,0,0,0
383,12/19/2023,0,0,0,0,0,18262177.673267327,166019.79702970386,0,0,0,0
384,12/20/2023,0,0,0,0,0,18428197.47029703,166019.79702970386,0,0,0,0
385,12/21/2023,0,0,0,0,0,18594217.26732673,166019.79702970013,0,0,0,0
386,12/22/2023,0,0,0,0,0,18760237.064356435,166019.79702970386,0,0,0,0
387,12/23/2023,0,0,0,0,0,18926256.86138614,166019.79702970386,0,0,0,0
388,12/24/2023,0,0,0,0,0,19092276.658415843,166019.79702970386,0,0,0,0
389,12/25/2023,0,0,0,0,0,19258296.455445543,166019.79702970013,0,0,0,0
390,12/26/2023,0,0,0,0,0,19424316.252475247,166019.79702970386,0,0,0,0
391,12/27/2023,0,0,0,0,0,19590336.04950495,166019.79702970386,0,0,0,0
392,12/28/2023,0,0,0,0,0,19756355.846534654,166019.79702970386,0,0,0,0
393,12/29/2023,0,0,0,0,0,19922375.643564355,166019.79702970013,0,0,0,0
394,12/30/2023,0,0,0,0,0,20088395.44059406,166019.79702970386,0,0,0,0
395,12/31/2023,0,0,0,0,0,20254415.237623762,166019.79702970386,0,0,0,0
396,01/01/2024,0,0,0,0,0,20420435.034653466,166019.79702970386,0,0,0,0
397,01/02/2024,0,0,0,0,0,20586454.83168317,166019.79702970386,0,0,0,0
398,01/03/2024,0,0,0,0,0,20752474.62871287,166019.79702970013,0,0,0,0
399,01/04/2024,0,0,0,0,0,20918494.425742574,166019.79702970386,0,0,0,0
400,01/05/2024,0,0,0,0,0,21084514.222772278,166019.79702970386,0,0,0,0
401,01/06/2024,0,0,0,0,0,21250534.01980198,166019.79702970386,0,0,0,0
402,01/07/2024,0,0,0,0,0,21416553.816831682,166019.79702970013,0,0,0,0
403,01/08/2024,0,0,0,0,0,21582573.613861386,166019.79702970386,0,0,0,0
404,01/09/2024,0,0,0,0,0,21748593.41089109,166019.79702970386,0,0,0,0
405,01/10/2024,0,0,0,0,0,21914613.207920793,166019.79702970386,0,0,0,0
406,01/11/2024,0,0,0,0,0,22080633.004950494,166019.79702970013,0,0,0,0
407,01/12/2024,0,0,0,0,0,22246652.801980197,166019.79702970386,0,0,0,0
408,01/13/2024,0,0,0,0,0,22412672.5990099,166019.79702970386,0,0,0,0
409,01/14/2024,0,0,0,0,0,22578692.396039605,166019.79702970386,0,0,0,0
410,01/15/2024,0,0,0,0,0,22744712.193069305,166019.79702970013,0,0,0,0
411,01/16/2024,0,0,0,0,0,22910731.99009901,166019.79702970386,0,0,0,0
412,01/17/2024,0,0,0,0,0,23076751.787128713,166019.79702970386,0,0,0,0
413,01/18/2024,0,0,0,0,0,23242771.584158417,166019.79702970386,0,0,0,0
414,01/19/2024,0,0,0,0,0,23408791.381188117,166019.79702970013,0,0,0,0
415,01/20/2024,0,0,0,0,0,23574811.17821782,166019.79702970386,0,0,0,0
416,01/21/2024,0,0,0,0,0,23740830.975247525,166019.79702970386,0,0,0,0
417,01/22/2024,0,0,0,0,0,23906850.77227723,166019.79702970386,0,0,0,0
418,01/23/2024,0,0,0,0,0,24072870.569306932,166019.79702970386,0,0,0,0
419,01/24/2024,0,0,0,0,0,24238890.366336633,166019.79702970013,0,0,0,0
420,01/25/2024,0,0,0,0,0,24404910.163366336,166019.79702970386,0,0,0,0
421,01/26/2024,0,0,0,0,0,24570929.96039604,166019.79702970386,0,0,0,0
422,01/27/2024,0,0,0,0,0,24736949.757425744,166019.79702970386,0,0,0,0
423,01/28/2024,0,0,0,0,0,24902969.554455444,166019.79702970013,0,0,0,0
424,01/29/2024,0,0,0,0,0,25068989.351485148,166019.79702970386,0,0,0,0
425,01/30/2024,0,0,0,0,0,25235009.148514852,166019.79702970386,0,0,0,0
426,01/31/2024,0,0,0,0,0,25401028.945544556,166019.79702970386,0,0,0,0
427,02/01/2024,0,0,0,0,0,25567048.742574256,166019.79702970013,0,0,0,0
428,02/02/2024,0,0,0,0,0,25733068.53960396,166019.79702970386,0,0,0,0
429,02/03/2024,0,0,0,0,0,25899088.336633664,166019.79702970386,0,0,0,0
430,02/04/2024,0,0,0,0,0,26065108.133663367,166019.79702970386,0,0,0,0
431,02/05/2024,0,0,0,0,0,26231127.930693068,166019.79702970013,0,0,0,0
432,02/06/2024,0,0,0,0,0,26397147.72772277,166019.79702970386,0,0,0,0
433,02/07/2024,0,0,0,0,0,26563167.524752475,166019.79702970386,0,0,0,0
434,02/08/2024,0,0,0,0,0,26729187.32178218,166019.79702970386,0,0,0,0
435,02/09/2024,0,0,0,0,0,26895207.118811883,166019.79702970386,0,0,0,0
436,02/10/2024,0,0,0,0,0,27061226.915841583,166019.79702970013,0,0,0,0
437,02/11/2024,0,0,0,0,0,27227246.712871287,166019.79702970386,0,0,0,0
438,02/12/2024,0,0,0,0,0,27393266.50990099,166019.79702970386,0,0,0,0
439,02/13/2024,0,0,0,0,0,27559286.306930695,166019.79702970386,0,0,0,0
440,02/14/2024,0,0,0,0,0,27725306.103960395,166019.79702970013,0,0,0,0
441,02/15/2024,0,0,0,0,0,27891325.9009901,166019.79702970386,0,0,0,0
442,02/16/2024,0,0,0,0,0,28057345.698019803,166019.79702970386,0,0,0,0
443,02/17/2024,0,0,0,0,0,28223365.495049506,166019.79702970386,0,0,0,0
444,02/18/2024,0,0,0,0,0,28389385.292079207,166019.79702970013,0,0,0,0
445,02/19/2024,0,0,0,0,0,28555405.08910891,166019.79702970386,0,0,0,0
446,02/20/2024,0,0,0,0,0,28721424.886138614,166019.79702970386,0,0,0,0
447,02/21/2024,0,0,0,0,0,28887444.683168318,166019.79702970386,0,0,0,0
448,02/22/2024,0,0,0,0,0,29053464.48019802,166019.79702970013,0,0,0,0
449,02/23/2024,0,0,0,0,0,29219484.277227722,166019.79702970386,0,0,0,0
450,02/24/2024,0,0,0,0,0,29385504.074257426,166019.79702970386,0,0,0,0
451,02/25/2024,0,0,0,0,0,29551523.87128713,166019.79702970386,0,0,0,0
452,02/26/2024,0,0,0,0,0,29717543.66831683,166019.79702970013,0,0,0,0
453,02/27/2024,0,0,0,0,0,29883563.465346534,166019.79702970386,0,0,0,0
454,02/28/2024,0,0,0,0,0,30049583.262376238,166019.79702970386,0,0,0,0
455,02/29/2024,0,0,0,0,0,30215603.05940594,166019.79702970386,0,0,0,0
456,03/01/2024,0,0,0,0,0,30381622.856435645,166019.79702970386,0,0,0,0
457,03/02/2024,0,0,0,0,0,30547642.653465346,166019.79702970013,0,0,0,0
458,03/03/2024,0,0,0,0,0,30713662.45049505,166019.79702970386,0,0,0,0
459,03/04/2024,0,0,0,0,0,30879682.247524753,166019.79702970386,0,0,0,0
460,03/05/2024,0,0,0,0,0,31045702.044554457,166019.79702970386,0,0,0,0
461,03/06/2024,0,0,0,0,0,31211721.841584157,166019.79702970013,0,0,0,0
462,03/07/2024,0,0,0,0,0,31377741.63861386,166019.79702970386,0,0,0,0
463,03/08/2024,0,0,0,0,0,31543761.435643565,166019.79702970386,0,0,0,0
464,03/09/2024,0,0,0,0,0,31709781.23267327,166019.79702970386,0,0,0,0
465,03/10/2024,0,0,0,0,0,31875801.02970297,166019.79702970013,0,0,0,0
466,03/11/2024,0,0,0,0,0,32041820.826732673,166019.79702970386,0,0,0,0
467,03/12/2024,0,0,0,0,0,32207840.623762377,166019.79702970386,0,0,0,0
468,03/13/2024,0,0,0,0,0,32373860.42079208,166019.79702970386,0,0,0,0
469,03/14/2024,0,0,0,0,0,32539880.21782178,166019.79702970013,0,0,0,0
470,03/15/2024,0,0,0,0,0,32705900.014851484,166019.79702970386,0,0,0,0
471,03/16/2024,0,0,0,0,0,32871919.81188119,166019.79702970386,0,0,0,0
472,03/17/2024,0,0,0,0,0,33037939.608910892,166019.79702970386,0,0,0,0
473,03/18/2024,0,0,0,0,0,33203959.405940592,166019.79702970013,0,0,0,0
474,03/19/2024,0,0,0,0,0,33369979.202970296,166019.79702970386,0,0,0,0
475,03/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
476,03/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
477,03/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
478,03/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
479,03/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
480,03/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
481,03/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
482,03/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
483,03/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
484,03/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
485,03/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
486,03/31/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
487,04/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
488,04/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
489,04/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
490,04/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
491,04/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
492,04/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
493,04/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
494,04/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
495,04/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
496,04/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
497,04/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
498,04/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
499,04/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
500,04/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
501,04/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
502,04/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
503,04/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
504,04/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
505,04/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
506,04/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
507,04/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
508,04/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
509,04/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
510,04/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
511,04/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
512,04/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
513,04/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
514,04/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
515,04/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
516,04/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
517,05/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
518,05/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
519,05/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
520,05/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
521,05/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
522,05/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
523,05/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
524,05/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
525,05/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
526,05/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
527,05/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
528,05/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
529,05/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
530,05/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
531,05/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
532,05/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
533,05/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
534,05/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
535,05/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
536,05/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
537,05/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
538,05/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
539,05/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
540,05/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
541,05/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
542,05/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
543,05/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
544,05/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
545,05/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
546,05/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
547,05/31/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
548,06/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
549,06/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
550,06/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
551,06/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
552,06/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
553,06/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
554,06/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
555,06/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
556,06/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
557,06/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
558,06/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
559,06/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
560,06/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
561,06/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
562,06/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
563,06/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
564,06/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
565,06/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
566,06/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
567,06/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
568,06/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
569,06/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
570,06/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
571,06/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
572,06/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
573,06/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
574,06/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
575,06/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
576,06/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
577,06/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
578,07/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
579,07/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
580,07/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
581,07/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
582,07/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
583,07/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
584,07/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
585,07/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
586,07/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
587,07/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
588,07/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
589,07/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
590,07/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
591,07/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
592,07/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
593,07/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
594,07/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
595,07/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
596,07/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
597,07/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
598,07/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
599,07/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
600,07/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
601,07/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
602,07/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
603,07/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
604,07/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
605,07/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
606,07/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
607,07/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
608,07/31/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
609,08/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
610,08/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
611,08/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
612,08/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
613,08/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
614,08/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
615,08/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
616,08/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
617,08/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
618,08/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
619,08/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
620,08/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
621,08/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
622,08/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
623,08/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
624,08/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
625,08/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
626,08/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
627,08/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
628,08/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
629,08/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
630,08/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
631,08/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
632,08/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
633,08/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
634,08/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
635,08/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
636,08/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
637,08/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
638,08/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
639,08/31/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
640,09/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
641,09/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
642,09/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
643,09/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
644,09/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
645,09/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
646,09/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
647,09/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
648,09/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
649,09/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
650,09/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
651,09/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
652,09/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
653,09/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
654,09/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
655,09/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
656,09/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
657,09/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
658,09/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
659,09/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
660,09/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
661,09/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
662,09/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
663,09/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
664,09/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
665,09/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
666,09/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
667,09/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
668,09/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
669,09/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
670,10/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
671,10/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
672,10/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
673,10/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
674,10/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
675,10/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
676,10/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
677,10/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
678,10/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
679,10/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
680,10/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
681,10/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
682,10/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
683,10/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
684,10/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
685,10/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
686,10/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
687,10/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
688,10/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
689,10/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
690,10/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
691,10/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
692,10/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
693,10/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
694,10/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
695,10/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
696,10/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
697,10/28/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
698,10/29/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
699,10/30/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
700,10/31/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
701,11/01/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
702,11/02/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
703,11/03/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
704,11/04/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
705,11/05/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
706,11/06/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
707,11/07/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
708,11/08/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
709,11/09/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
710,11/10/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
711,11/11/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
712,11/12/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
713,11/13/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
714,11/14/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
715,11/15/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
716,11/16/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
717,11/17/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
718,11/18/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
719,11/19/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
720,11/20/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
721,11/21/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
722,11/22/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
723,11/23/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
724,11/24/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
725,11/25/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
726,11/26/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
727,11/27/2024,0,0,0,0,0,33369979.202970296,0.0,0,0,0,0
