date,0_1,2_4,5_11,12_18,19_49,50_64,65+
10/26/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/27/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/29/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
10/30/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
10/31/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/01/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/02/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/03/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/05/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/06/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/07/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/08/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/09/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/10/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/12/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/13/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/14/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/15/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/16/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/17/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/19/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/20/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/21/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/22/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/23/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/24/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/26/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/27/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/28/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/29/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/30/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
12/01/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
12/03/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/04/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/05/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/06/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/07/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/08/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/10/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/11/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/12/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/13/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/14/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/15/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/17/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
12/18/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
