date,0_1,2_4,5_11,12_18,19_49,50_64,65+
12/22/2023,26214.44444444444,0,0,0,0,11446.330029172528,32999.23217225501
12/24/2023,26214.44444444444,0,0,0,0,10843.37051608185,32481.81215926045
12/25/2023,26214.44444444444,0,0,0,0,10843.37051608185,32481.81215926045
12/26/2023,26214.44444444444,0,0,0,0,10843.37051608185,32481.81215926045
12/27/2023,26214.44444444444,0,0,0,0,10843.37051608185,32481.81215926045
12/28/2023,26214.44444444444,0,0,0,0,10843.37051608185,32481.81215926045
12/29/2023,26214.44444444444,0,0,0,0,10843.37051608185,32481.81215926045
12/31/2023,5000.0,0,0,0,0,10492.130467183517,32645.872110468947
01/01/2024,5000.0,0,0,0,0,10492.130467183517,32645.872110468947
01/02/2024,5000.0,0,0,0,0,10492.130467183517,32645.872110468947
01/03/2024,5000.0,0,0,0,0,10492.130467183517,32645.872110468947
01/04/2024,5000.0,0,0,0,0,10492.130467183517,32645.872110468947
01/05/2024,5000.0,0,0,0,0,10492.130467183517,32645.872110468947
01/07/2024,5000.0,0,0,0,0,10073.974041765936,32060.793383583823
01/08/2024,5000.0,0,0,0,0,10073.974041765936,32060.793383583823
01/09/2024,5000.0,0,0,0,0,10073.974041765936,32060.793383583823
01/10/2024,5000.0,0,0,0,0,10073.974041765936,32060.793383583823
01/11/2024,5000.0,0,0,0,0,10073.974041765936,32060.793383583823
01/12/2024,5000.0,0,0,0,0,10073.974041765936,32060.793383583823
01/14/2024,5000.0,0,0,0,0,9541.56884331633,30742.868299450834
01/15/2024,5000.0,0,0,0,0,9541.56884331633,30742.868299450834
01/16/2024,5000.0,0,0,0,0,9541.56884331633,30742.868299450834
01/17/2024,5000.0,0,0,0,0,9541.56884331633,30742.868299450834
01/18/2024,5000.0,0,0,0,0,9541.56884331633,30742.868299450834
01/19/2024,5000.0,0,0,0,0,9541.56884331633,30742.868299450834
01/21/2024,5000.0,0,0,0,0,9115.49134918276,29502.7963377884
01/22/2024,5000.0,0,0,0,0,9115.49134918276,29502.7963377884
01/23/2024,5000.0,0,0,0,0,9115.49134918276,29502.7963377884
01/24/2024,5000.0,0,0,0,0,9115.49134918276,29502.7963377884
01/25/2024,5000.0,0,0,0,0,9115.49134918276,29502.7963377884
01/26/2024,5000.0,0,0,0,0,9115.49134918276,29502.7963377884
01/28/2024,5000.0,0,0,0,0,8942.290123044882,28891.6605173357
01/29/2024,5000.0,0,0,0,0,8942.290123044882,28891.6605173357
01/30/2024,5000.0,0,0,0,0,8942.290123044882,28891.6605173357
01/31/2024,5000.0,0,0,0,0,8942.290123044882,28891.6605173357
02/01/2024,5000.0,0,0,0,0,8942.290123044882,28891.6605173357
02/02/2024,5000.0,0,0,0,0,8942.290123044882,28891.6605173357
02/04/2024,5000.0,0,0,0,0,8754.554297185708,28294.66174390285
02/05/2024,5000.0,0,0,0,0,8754.554297185708,28294.66174390285
02/06/2024,5000.0,0,0,0,0,8754.554297185708,28294.66174390285
02/07/2024,5000.0,0,0,0,0,8754.554297185708,28294.66174390285
02/08/2024,5000.0,0,0,0,0,8754.554297185708,28294.66174390285
02/09/2024,5000.0,0,0,0,0,8754.554297185708,28294.66174390285
02/11/2024,5000.0,0,0,0,0,8099.755982511801,26540.251964302144
02/12/2024,5000.0,0,0,0,0,8099.755982511801,26540.251964302144
02/13/2024,5000.0,0,0,0,0,8099.755982511801,26540.251964302144
02/14/2024,5000.0,0,0,0,0,8099.755982511801,26540.251964302144
02/15/2024,5000.0,0,0,0,0,8099.755982511801,26540.251964302144
02/16/2024,5000.0,0,0,0,0,8099.755982511801,26540.251964302144
02/18/2024,5000.0,0,0,0,0,6866.784353389567,23210.89611299454
02/19/2024,5000.0,0,0,0,0,6866.784353389567,23210.89611299454
02/20/2024,5000.0,0,0,0,0,6866.784353389567,23210.89611299454
02/21/2024,5000.0,0,0,0,0,6866.784353389567,23210.89611299454
02/22/2024,5000.0,0,0,0,0,6866.784353389567,23210.89611299454
02/23/2024,5000.0,0,0,0,0,6866.784353389567,23210.89611299454
02/25/2024,5000.0,0,0,0,0,5713.597518389151,20039.472582312665
02/26/2024,5000.0,0,0,0,0,5713.597518389151,20039.472582312665
02/27/2024,5000.0,0,0,0,0,5713.597518389151,20039.472582312665
02/28/2024,5000.0,0,0,0,0,5713.597518389151,20039.472582312665
02/29/2024,5000.0,0,0,0,0,5713.597518389151,20039.472582312665
03/01/2024,5000.0,0,0,0,0,5713.597518389151,20039.472582312665
03/03/2024,5000.0,0,0,0,0,4892.699581636663,17832.526599352685
03/04/2024,5000.0,0,0,0,0,4892.699581636663,17832.526599352685
03/05/2024,5000.0,0,0,0,0,4892.699581636663,17832.526599352685
03/06/2024,5000.0,0,0,0,0,4892.699581636663,17832.526599352685
03/07/2024,5000.0,0,0,0,0,4892.699581636663,17832.526599352685
03/08/2024,5000.0,0,0,0,0,4892.699581636663,17832.526599352685
03/10/2024,5000.0,0,0,0,0,4340.094302979512,16612.534371387614
03/11/2024,5000.0,0,0,0,0,4340.094302979512,16612.534371387614
03/12/2024,5000.0,0,0,0,0,4340.094302979512,16612.534371387614
03/13/2024,5000.0,0,0,0,0,4340.094302979512,16612.534371387614
03/14/2024,5000.0,0,0,0,0,4340.094302979512,16612.534371387614
03/15/2024,5000.0,0,0,0,0,4340.094302979512,16612.534371387614
03/17/2024,5000.0,0,0,0,0,3683.459948531421,15527.384578503506
03/18/2024,5000.0,0,0,0,0,3683.459948531421,15527.384578503506
03/19/2024,5000.0,0,0,0,0,3683.459948531421,15527.384578503506
03/20/2024,5000.0,0,0,0,0,3683.459948531421,15527.384578503506
03/21/2024,5000.0,0,0,0,0,3683.459948531421,15527.384578503506
03/22/2024,5000.0,0,0,0,0,3683.459948531421,15527.384578503506
03/24/2024,5000.0,0,0,0,0,3263.0786922730244,15268.240511570517
03/25/2024,5000.0,0,0,0,0,3263.0786922730244,15268.240511570517
03/26/2024,5000.0,0,0,0,0,3263.0786922730244,15268.240511570517
03/27/2024,5000.0,0,0,0,0,3263.0786922730244,15268.240511570517
03/28/2024,5000.0,0,0,0,0,3263.0786922730244,15268.240511570517
03/29/2024,5000.0,0,0,0,0,3263.0786922730244,15268.240511570517
03/31/2024,5000.0,0,0,0,0,3074.707576724129,15524.54257364362
04/01/2024,5000.0,0,0,0,0,3074.707576724129,15524.54257364362
04/02/2024,5000.0,0,0,0,0,3074.707576724129,15524.54257364362
04/03/2024,5000.0,0,0,0,0,3074.707576724129,15524.54257364362
04/04/2024,5000.0,0,0,0,0,3074.707576724129,15524.54257364362
04/05/2024,5000.0,0,0,0,0,3074.707576724129,15524.54257364362
04/07/2024,5000.0,0,0,0,0,2979.117011602681,15651.208492870794
04/08/2024,5000.0,0,0,0,0,2979.117011602681,15651.208492870794
04/09/2024,5000.0,0,0,0,0,2979.117011602681,15651.208492870794
04/10/2024,5000.0,0,0,0,0,2979.117011602681,15651.208492870794
04/11/2024,5000.0,0,0,0,0,2979.117011602681,15651.208492870794
04/12/2024,5000.0,0,0,0,0,2979.117011602681,15651.208492870794
04/14/2024,5000.0,0,0,0,0,2541.91748940298,14419.573974149172
04/15/2024,5000.0,0,0,0,0,2541.91748940298,14419.573974149172
04/16/2024,5000.0,0,0,0,0,2541.91748940298,14419.573974149172
04/17/2024,5000.0,0,0,0,0,2541.91748940298,14419.573974149172
04/18/2024,5000.0,0,0,0,0,2541.91748940298,14419.573974149172
04/19/2024,5000.0,0,0,0,0,2541.91748940298,14419.573974149172
04/21/2024,5000.0,0,0,0,0,2069.8643288624226,12692.39031781438
04/22/2024,5000.0,0,0,0,0,2069.8643288624226,12692.39031781438
04/23/2024,5000.0,0,0,0,0,2069.8643288624226,12692.39031781438
04/24/2024,5000.0,0,0,0,0,2069.8643288624226,12692.39031781438
04/25/2024,5000.0,0,0,0,0,2069.8643288624226,12692.39031781438
04/26/2024,5000.0,0,0,0,0,2069.8643288624226,12692.39031781438
04/28/2024,5000.0,0,0,0,0,1878.4201480769789,11448.110275365214
04/29/2024,5000.0,0,0,0,0,1878.4201480769789,11448.110275365214
04/30/2024,5000.0,0,0,0,0,1878.4201480769789,11448.110275365214
