,date,sero,sero1,sero2,sero12,sero45
268,2022-09-15,0.8468267686667621,0.2114441505642123,0.07016117268345144,0.08758300740034886,0.4900974955924421
269,2022-09-16,0.8436827843026999,0.21022280125746667,0.06975863100492008,0.08707812116578635,0.4890130456740619
270,2022-09-17,0.840550940198778,0.2090085067409581,0.06935826493730321,0.08657606057605075,0.4879289305869143
271,2022-09-18,0.8391666513731022,0.20780122626462028,0.06896250434163669,0.0860776572052727,0.48857978443516414
272,2022-09-19,0.840384274124795,0.20660091931376845,0.06857222893617144,0.08558313437292901,0.4918197915558027
273,2022-09-20,0.8398678811174377,0.20540754560773986,0.06818161266409685,0.08509053884455478,0.49331503169741125
274,2022-09-21,0.8410861529122413,0.204221065098542,0.06779504196733278,0.08460127626139556,0.4965328289209197
275,2022-09-22,0.8405690655902477,0.20304143796950863,0.06740836820921677,0.08411406360366412,0.49800449450227796
276,2022-09-23,0.8391847414812553,0.20186862463396363,0.06702273720841012,0.0836292707176669,0.49859783079921177
277,2022-09-24,0.8378031121303781,0.2007025857338924,0.0666391354203587,0.08314718423007672,0.49918253247033867
278,2022-09-25,0.8390194728195886,0.19954328213862127,0.0662600733641441,0.08266846386314274,0.5023532842164696
279,2022-09-26,0.8385044299050662,0.19839067494350407,0.06588131552861541,0.08219196921954477,0.5037818834009193
280,2022-09-27,0.8405872113368805,0.1972447254686168,0.06550679876595984,0.0817186956846712,0.5077966108868855
281,2022-09-28,0.8409383832537852,0.19610539525745935,0.06513271448637628,0.08124769042760406,0.510069035408714
282,2022-09-29,0.8421576458822526,0.19497264607566517,0.06476125016640767,0.0807794733886404,0.5131983854574609
283,2022-09-30,0.8407702294052192,0.193846439909718,0.0643897558576586,0.08031344160003999,0.513710543010284
284,2022-10-01,0.8402534546020234,0.1927267389656763,0.06402088137061536,0.07985018145216208,0.5150822900971979
285,2022-10-02,0.8406046371398328,0.19161350566790486,0.06365455727643024,0.07938965921687366,0.5173110239600578
286,2022-10-03,0.8400880261443138,0.1905067026578139,0.06328962145336928,0.07893162766781091,0.5186612886542404
287,2022-10-04,0.8447756527172608,0.18940629279260526,0.06292977485845717,0.0784767875985828,0.5252044613239844
288,2022-10-05,0.8468702427306276,0.18831223914402606,0.06257024968517397,0.0780242137582016,0.5291442406494815
289,2022-10-06,0.8480949957601495,0.1872245049971293,0.06220882975053888,0.07757411008962202,0.5322036691705099
290,2022-10-07,0.8501958360271266,0.18614305384904187,0.06184949745930955,0.0771266903374444,0.5361285034121303
291,2022-10-08,0.8470388422617926,0.18506784940773952,0.0614922407527848,0.07668135595683047,0.5347854668453664
292,2022-10-09,0.8465158664026111,0.18399885559082896,0.061137047641917255,0.07623884276930054,0.5360657215162751
293,2022-10-10,0.8477402914290553,0.18293603652433696,0.06078390620691097,0.07579905158201636,0.5390827952609842
294,2022-10-11,0.8445927795652686,0.1818793565415065,0.06043280459682147,0.07536138549627767,0.5377179926023896
295,2022-10-12,0.8432006227993021,0.1808287801815998,0.06008373102915799,0.07492641272734445,0.5380980824510933
296,2022-10-13,0.845292247064235,0.1797842721887084,0.05973667378948813,0.07449428310868718,0.5419513857837885
297,2022-10-14,0.8447709989771862,0.17874579751056988,0.05939162123104469,0.07406440215392782,0.543181888321837
298,2022-10-15,0.8477373514632998,0.17771332129739162,0.05904856177433483,0.07363733577988812,0.5478895414337026
299,2022-10-16,0.8480882958463482,0.17668680890068136,0.0587074839067515,0.0732124890627305,0.5499719754709029
300,2022-10-17,0.8493141762795344,0.17566622587208436,0.05836837618218706,0.07279017978243546,0.5529192606558138
301,2022-10-18,0.8452844661005,0.17465153796222735,0.05803122722064918,0.07236981056256207,0.5506015112983881
302,2022-10-19,0.841274174392854,0.17364271111956922,0.057696025707878955,0.07195186912350009,0.5482932921058963
303,2022-10-20,0.8390200543290268,0.17263971148925827,0.0573627603949712,0.07153650667080134,0.5477312481389028
304,2022-10-21,0.8385050108392621,0.1716425054119961,0.05703142009799695,0.07112370764640163,0.5488983427304827
305,2022-10-22,0.8362589324939593,0.170651059422908,0.05670199369762815,0.07071312808534691,0.5483248510132753
306,2022-10-23,0.8366102421466228,0.16966534025042004,0.056374470138764496,0.07030516598158684,0.5503388401980699
307,2022-10-24,0.836097582498483,0.16868531481514235,0.05604883843016245,0.06989947836250736,0.5514793380653149
308,2022-10-25,0.8390392991875262,0.16771095022875915,0.05572508764406639,0.06949646242204005,0.556064334922452
309,2022-10-26,0.8411230877670262,0.16674221379292503,0.055403206915841885,0.06909569439421305,0.5597819917103012
310,2022-10-27,0.8414742426311139,0.16577907299816763,0.05508318544361109,0.06869707761191621,0.5617577408712623
311,2022-10-28,0.8409567714018462,0.16482149552279662,0.054765012487890265,0.0683006808905181,0.5628555623541553
312,2022-10-29,0.8387035730840492,0.16386944923181912,0.05444867737122934,0.0679064084413389,0.562208491856972
313,2022-10-30,0.8373228803869762,0.16292290217586122,0.05413416947785363,0.06751449516295208,0.562424567858604
314,2022-10-31,0.83940343698573,0.1619818225900959,0.053821478253307554,0.06712517417631364,0.5660923413465011
315,2022-11-01,0.8371547495889772,0.16104617889317682,0.05351059320410048,0.06673769129574937,0.5654221134147557
316,2022-11-02,0.8349125924352903,0.16011593968617885,0.05320150389735454,0.06635244598965166,0.564749298801096
317,2022-11-03,0.8344016121412827,0.159191073751544,0.05289419996045454,0.0659695894034619,0.5657984327133811
318,2022-11-04,0.8313056065885105,0.15827155005203405,0.052588671080699846,0.06558869808796353,0.5642537759895421
319,2022-11-05,0.8316570738673639,0.15735733772968888,0.05228490700495833,0.06521033314573975,0.5661473048963424
320,2022-11-06,0.831149314007185,0.15644840610479094,0.05198289753932228,0.06483407217949873,0.5671727809124881
321,2022-11-07,0.8349357055591901,0.15554472467483565,0.0516826325487663,0.06446039280781926,0.5724831437971155
322,2022-11-08,0.8352870573199692,0.15464626311350785,0.05138410195680719,0.06408854719619425,0.5743499887835496
323,2022-11-09,0.8373637805064151,0.15375299126966402,0.05108729574516581,0.06371901377765449,0.5779332870349051
324,2022-11-10,0.8420384527976768,0.15286487916632047,0.05079220395343086,0.06335186315333202,0.5841055837867642
325,2022-11-11,0.8441278887207738,0.15198189699964737,0.05049881667872464,0.06298658990791822,0.5876842369186143
326,2022-11-12,0.8427366369223418,0.15110401513796856,0.05020712407537071,0.06262309659188688,0.587773930244642
327,2022-11-13,0.8413480933676293,0.15023120412076715,0.04991711635456349,0.062261702388731806,0.5878577780467593
328,2022-11-14,0.8434362293583408,0.14936343465769686,0.04962878378403975,0.06190272565580806,0.5914094705528637
329,2022-11-15,0.8437873106129584,0.14850067762759908,0.049342116687752034,0.06154565835424392,0.5932158185884986
330,2022-11-16,0.8441383806953653,0.14764290407752564,0.04905710544554391,0.06119065374614582,0.5950137493095161
331,2022-11-17,0.8427471084730069,0.14679008522176715,0.04877374049282716,0.06083753416799516,0.5950611458880782
332,2022-11-18,0.8430982116570315,0.14594219244088696,0.04849201232026078,0.06048661927715271,0.5968424428075223
333,2022-11-19,0.8425791339602597,0.14509919728076082,0.04821191147343189,0.060137648762343066,0.5977453803110694
334,2022-11-20,0.8446695879746914,0.1442610714516219,0.04793342855253843,0.05979094194123971,0.6012493876829603
335,2022-11-21,0.8485073265597178,0.1434277868271115,0.04765655421207374,0.059446405146112234,0.6064923472522306
336,2022-11-22,0.8488582464403929,0.14259931544333512,0.04738127916051289,0.05910352887937433,0.6082407008366335
337,2022-11-23,0.8465821020462959,0.14177562949792408,0.04710759416000095,0.05876238342236239,0.6073541679739204
338,2022-11-24,0.8513006091269885,0.14095670134910243,0.0468354900260429,0.05842387265312729,0.6134535957206918
339,2022-11-25,0.8498953947410411,0.14014250351475943,0.04656495762719544,0.05808673723854622,0.6134219054504945
340,2022-11-26,0.8476162384429737,0.1393330086715272,0.046295987884760574,0.05775146528374411,0.6125084233925133
341,2022-11-27,0.8435947103305976,0.13852818965386385,0.04602857177248092,0.0574179629305093,0.6098448480816654
342,2022-11-28,0.846557721710186,0.13772801945314178,0.04576270031623678,0.05708704919571343,0.6141573061865108
343,2022-11-29,0.8451617399412767,0.13693247121674135,0.04549836459374504,0.05675763384832719,0.6141033894781937
344,2022-11-30,0.8455127662861904,0.13614151824714976,0.045235555734259685,0.0564302867053673,0.6157885633851596
345,2022-12-01,0.8449913000564564,0.13535513400106508,0.04497426491827415,0.05610474758583531,0.6165936211867844
346,2022-12-02,0.8479582782813082,0.1345732920885055,0.044714483377225334,0.05578142042510783,0.620879129568612
347,2022-12-03,0.8526833293293836,0.13379596627192367,0.04445620239319935,0.05546012975208098,0.6269149257680381
348,2022-12-04,0.8547928093326235,0.13302313046532635,0.04419941329863895,0.0551404487024249,0.6303278259860751
349,2022-12-05,0.8630758243100178,0.13225475873339887,0.04394410747605265,0.05482320265387993,0.639906143876916
350,2022-12-06,0.8643155768759482,0.13149082529063477,0.04369027635772558,0.05450712361238674,0.6424343828712551
351,2022-12-07,0.8673374433865667,0.13073130450047057,0.043437911425431894,0.05419304052975802,0.6467371230060962
352,2022-12-08,0.8721546458765355,0.12997617087442537,0.04318700421014897,0.0538809441139666,0.6528276280522994
353,2022-12-09,0.8751987783204911,0.1292253990712455,0.042937546291773175,0.05357048441165812,0.6571378741946217
354,2022-12-10,0.8746479460050169,0.1284789638960541,0.042689529298837306,0.05326147767665511,0.6578461825362674
355,2022-12-11,0.8740976585855358,0.12773684029950566,0.04244294490822964,0.05295425558370125,0.658547762943113
356,2022-12-12,0.8789470071238358,0.12699900337694534,0.04219778484491463,0.052649321443128984,0.6646412348676357
357,2022-12-13,0.8838194151932157,0.12626542836757323,0.04195404088165523,0.05234615352958351,0.6707505751263979
358,2022-12-14,0.8832600551455138,0.12553609065361343,0.04171170483873676,0.05204422273282644,0.6714215165173306
