,date,state,hosp,death
257,2023/04/22,MS,4.0,0.0
258,2023/04/23,MS,3.0,0.0
259,2023/04/24,MS,1.0,0.0
260,2023/04/25,MS,2.0,0.0
261,2023/04/26,MS,2.0,0.0
262,2023/04/27,MS,0.0,0.0
263,2023/04/28,MS,5.0,0.0
264,2023/04/29,MS,3.0,0.0
265,2023/04/30,MS,2.0,0.0
266,2023/05/01,MS,3.0,0.0
267,2023/05/02,MS,7.0,0.0
268,2023/05/03,MS,3.0,0.0
269,2023/05/04,MS,2.0,0.0
270,2023/05/05,MS,2.0,0.0
271,2023/05/06,MS,2.0,0.0
272,2023/05/07,MS,1.0,0.0
273,2023/05/08,MS,3.0,0.0
274,2023/05/09,MS,9.0,0.0
275,2023/05/10,MS,1.0,1.0
276,2023/05/11,MS,4.0,0.0
277,2023/05/12,MS,2.0,0.0
278,2023/05/13,MS,4.0,9.0
279,2023/05/14,MS,5.0,0.0
280,2023/05/15,MS,2.0,0.0
281,2023/05/16,MS,4.0,0.0
282,2023/05/17,MS,5.0,0.0
283,2023/05/18,MS,2.0,0.0
284,2023/05/19,MS,3.0,1.0
285,2023/05/20,MS,1.0,0.0
286,2023/05/21,MS,5.0,0.0
287,2023/05/22,MS,4.0,0.0
288,2023/05/23,MS,2.0,0.0
289,2023/05/24,MS,3.0,0.0
290,2023/05/25,MS,5.0,0.0
291,2023/05/26,MS,1.0,0.0
292,2023/05/27,MS,0.0,0.0
293,2023/05/28,MS,1.0,0.0
294,2023/05/29,MS,0.0,0.0
295,2023/05/30,MS,3.0,0.0
296,2023/05/31,MS,2.0,0.0
297,2023/06/01,MS,1.0,0.0
298,2023/06/02,MS,1.0,0.0
299,2023/06/03,MS,2.0,0.0
300,2023/06/04,MS,2.0,0.0
301,2023/06/05,MS,3.0,0.0
302,2023/06/06,MS,4.0,0.0
303,2023/06/07,MS,0.0,0.0
304,2023/06/08,MS,4.0,0.0
305,2023/06/09,MS,2.0,0.0
306,2023/06/10,MS,2.0,0.0
307,2023/06/11,MS,1.0,0.0
308,2023/06/12,MS,4.0,0.0
309,2023/06/13,MS,1.0,0.0
310,2023/06/14,MS,1.0,0.0
311,2023/06/15,MS,2.0,0.0
312,2023/06/16,MS,3.0,0.0
313,2023/06/17,MS,2.0,0.0
314,2023/06/18,MS,1.0,0.0
315,2023/06/19,MS,4.0,0.0
316,2023/06/20,MS,3.0,0.0
317,2023/06/21,MS,4.0,0.0
318,2023/06/22,MS,1.0,0.0
319,2023/06/23,MS,0.0,0.0
320,2023/06/24,MS,0.0,0.0
321,2023/06/25,MS,1.0,0.0
322,2023/06/26,MS,1.0,0.0
323,2023/06/27,MS,4.0,0.0
324,2023/06/28,MS,5.0,0.0
325,2023/06/29,MS,2.0,0.0
326,2023/06/30,MS,1.0,0.0
327,2023/07/01,MS,1.0,0.0
328,2023/07/02,MS,1.0,0.0
329,2023/07/03,MS,2.0,0.0
330,2023/07/04,MS,2.0,0.0
331,2023/07/05,MS,1.0,0.0
332,2023/07/06,MS,2.0,0.0
333,2023/07/07,MS,2.0,0.0
334,2023/07/08,MS,3.0,0.0
335,2023/07/09,MS,2.0,0.0
