,date,state,hosp,death
308,2023/06/12,AR,1.0,0.0
309,2023/06/13,AR,0.0,0.0
310,2023/06/14,AR,0.0,0.0
311,2023/06/15,AR,0.0,0.0
312,2023/06/16,AR,1.0,0.0
313,2023/06/17,AR,2.0,0.0
314,2023/06/18,AR,0.0,0.0
315,2023/06/19,AR,0.0,0.0
316,2023/06/20,AR,4.0,0.0
317,2023/06/21,AR,2.0,0.0
318,2023/06/22,AR,1.0,0.0
319,2023/06/23,AR,5.0,0.0
320,2023/06/24,AR,2.0,0.0
321,2023/06/25,AR,1.0,0.0
322,2023/06/26,AR,1.0,0.0
323,2023/06/27,AR,0.0,0.0
324,2023/06/28,AR,2.0,0.0
325,2023/06/29,AR,0.0,0.0
326,2023/06/30,AR,1.0,0.0
327,2023/07/01,AR,1.0,0.0
328,2023/07/02,AR,1.0,0.0
329,2023/07/03,AR,0.0,0.0
330,2023/07/04,AR,0.0,0.0
331,2023/07/05,AR,1.0,0.0
332,2023/07/06,AR,0.0,0.0
333,2023/07/07,AR,2.0,0.0
334,2023/07/08,AR,0.0,0.0
335,2023/07/09,AR,1.0,0.0
